ip,dash1,user,timestamp,method,url,protocol,status,size,referrer,user_agent
139.232.2.148,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/register,HTTP/1.0,404,5082,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
7.135.236.118,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/register,HTTP/1.0,404,4980,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
212.155.38.95,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr/admin,HTTP/1.0,403,4933,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
74.169.175.107,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr/admin,HTTP/1.0,500,4959,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
133.106.196.192,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/admin/developer,HTTP/1.0,303,5016,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
116.130.103.163,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/register,HTTP/1.0,304,5027,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
167.113.49.148,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr/admin/developer,HTTP/1.0,404,5078,https://day.com/tagsfaq.jsp,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
106.133.202.33,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/register,HTTP/1.0,502,4995,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
217.60.94.84,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/admin/developer,HTTP/1.0,200,4966,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
161.47.160.217,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr,HTTP/1.0,403,4871,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
71.73.167.3,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/register,HTTP/1.0,500,4992,https://day.com/tagsfaq.jsp,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
216.101.173.132,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/login,HTTP/1.0,403,5076,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
189.238.123.172,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr,HTTP/1.0,500,4977,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
116.10.228.48,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/admin/developer,HTTP/1.0,500,4976,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
36.52.248.244,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/admin/developer,HTTP/1.0,303,5019,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
99.192.238.254,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/login,HTTP/1.0,403,4849,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
104.148.229.16,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr,HTTP/1.0,404,4909,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
55.242.207.108,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/register,HTTP/1.0,500,5065,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
59.218.128.198,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/register,HTTP/1.0,502,5048,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
68.123.52.30,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr,HTTP/1.0,404,4923,https://day.com/tagsfaq.jsp,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
59.29.123.57,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr/register,HTTP/1.0,500,4972,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
221.111.169.107,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/admin/developer,HTTP/1.0,403,4939,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
16.188.30.234,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr,HTTP/1.0,500,5034,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
59.238.51.201,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/admin/developer,HTTP/1.0,304,5018,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
11.123.249.152,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/login,HTTP/1.0,403,5003,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
151.207.155.166,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr,HTTP/1.0,404,5085,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
99.242.21.103,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/login,HTTP/1.0,200,5068,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
75.69.190.68,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr/login,HTTP/1.0,200,4961,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
213.125.213.252,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr,HTTP/1.0,303,5039,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
68.187.60.139,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/register,HTTP/1.0,304,5014,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
123.37.246.173,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr/login,HTTP/1.0,403,5005,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
2.11.127.199,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/register,HTTP/1.0,200,5071,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
215.202.64.192,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/admin/developer,HTTP/1.0,502,4961,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
60.204.87.153,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/login,HTTP/1.0,502,5010,https://day.com/tagsfaq.jsp,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
42.250.189.100,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/login,HTTP/1.0,502,4964,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
166.10.148.94,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/admin/developer,HTTP/1.0,200,4984,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
205.117.247.109,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/admin/developer,HTTP/1.0,502,4936,https://day.com/tagsfaq.jsp,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
167.249.174.175,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr,HTTP/1.0,200,5020,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
38.57.176.232,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/register,HTTP/1.0,500,5042,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
138.17.168.45,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/admin/developer,HTTP/1.0,502,4881,https://day.com/tagsfaq.jsp,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
44.190.200.45,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/admin,HTTP/1.0,500,4924,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
150.230.4.1,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/login,HTTP/1.0,200,4972,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
11.212.235.214,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr,HTTP/1.0,303,5045,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
10.203.176.44,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/admin,HTTP/1.0,500,4981,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
210.83.71.249,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr,HTTP/1.0,304,5078,https://day.com/tagsfaq.jsp,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
132.80.68.201,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/login,HTTP/1.0,200,4971,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
116.87.203.52,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/register,HTTP/1.0,500,5116,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
45.46.111.191,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr/register,HTTP/1.0,500,5019,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
208.146.225.254,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/register,HTTP/1.0,304,4974,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
78.54.245.192,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr,HTTP/1.0,304,4941,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
107.169.230.126,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr/admin/developer,HTTP/1.0,403,4870,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
96.1.183.55,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/login,HTTP/1.0,304,5020,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
16.214.208.130,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/login,HTTP/1.0,303,5053,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
107.122.243.9,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr,HTTP/1.0,200,4917,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
197.157.152.27,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/register,HTTP/1.0,304,5014,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
219.15.32.107,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr/admin/developer,HTTP/1.0,304,5063,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
213.41.43.90,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/register,HTTP/1.0,404,5006,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
96.161.76.234,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/login,HTTP/1.0,200,5040,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
142.202.226.106,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr,HTTP/1.0,404,4927,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
57.94.222.135,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/register,HTTP/1.0,403,5088,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
93.76.220.21,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/admin/developer,HTTP/1.0,502,5079,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
75.130.171.86,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/admin,HTTP/1.0,200,4886,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
61.203.111.227,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/admin,HTTP/1.0,502,4872,https://day.com/tagsfaq.jsp,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
134.9.156.87,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr/login,HTTP/1.0,403,4973,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
20.246.0.146,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr,HTTP/1.0,404,4936,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
201.136.13.67,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/admin,HTTP/1.0,500,5052,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
175.219.53.172,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr,HTTP/1.0,304,4934,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
128.231.111.141,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/admin,HTTP/1.0,404,4959,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
103.182.15.32,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/admin/developer,HTTP/1.0,200,5043,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
63.130.153.164,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr,HTTP/1.0,404,5025,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
114.24.83.47,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/register,HTTP/1.0,502,5044,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
206.147.233.111,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr/register,HTTP/1.0,403,4930,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
125.167.106.188,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/login,HTTP/1.0,200,5116,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
201.59.37.76,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr/admin,HTTP/1.0,403,5043,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
17.82.23.223,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/admin,HTTP/1.0,200,4948,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
105.197.82.29,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr/admin,HTTP/1.0,404,5030,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
181.162.251.17,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/admin,HTTP/1.0,502,5050,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
46.112.100.10,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/login,HTTP/1.0,502,5006,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
219.56.241.114,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr,HTTP/1.0,500,5058,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
168.60.220.115,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr,HTTP/1.0,303,5008,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
47.229.247.216,-,-,27/Dec/2037:12:00:00 +0530,POST,/usr/register,HTTP/1.0,200,5027,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
19.57.228.180,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr/admin/developer,HTTP/1.0,500,4936,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
222.85.227.169,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr,HTTP/1.0,403,4944,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
89.4.231.17,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/login,HTTP/1.0,304,4970,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
139.108.51.212,-,-,27/Dec/2037:12:00:00 +0530,DELETE,/usr/register,HTTP/1.0,403,4957,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
88.153.135.75,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr,HTTP/1.0,404,5052,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
82.139.201.179,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/register,HTTP/1.0,304,4991,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
71.130.138.218,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr,HTTP/1.0,303,4978,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
126.176.48.205,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/register,HTTP/1.0,304,5020,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
31.103.129.120,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr,HTTP/1.0,304,4986,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
151.207.170.232,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/admin,HTTP/1.0,404,5055,https://day.com/tagsfaq.jsp,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
54.206.88.112,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/admin/developer,HTTP/1.0,500,4965,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
179.22.26.211,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr,HTTP/1.0,200,5006,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
68.120.62.178,-,-,27/Dec/2037:12:00:00 +0530,GET,/usr/admin,HTTP/1.0,200,4864,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
7.107.60.80,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/admin,HTTP/1.0,303,4882,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
82.14.155.22,-,-,27/Dec/2037:12:00:00 +0530,PUT,/usr/admin,HTTP/1.0,303,4943,https://day.com/tagsfaq.jsp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
